"DeviceID","Timestamp","State","WaterTemperature","WaterLevel"	
"CoffeeMachine","2022-12-06T10:10:31.982Z","Not Brewing","60.95422295526689","31"	
"CoffeeMachine","2022-12-06T10:10:33.983Z","Not Brewing","61.343569045775276","31"	
"CoffeeMachine","2022-12-06T10:10:35.995Z","Not Brewing","79.40701698348448","31"	
"CoffeeMachine","2022-12-06T10:10:37.998Z","Not Brewing","75.33450407041931","31"	
"CoffeeMachine","2022-12-06T10:10:40.013Z","Not Brewing","65.6610666619513","31"	
"CoffeeMachine","2022-12-06T10:10:42.015Z","Not Brewing","66.75255740355013","31"	
"CoffeeMachine","2022-12-06T10:10:44.016Z","Not Brewing","76.42184447657198","31"	
"CoffeeMachine","2022-12-06T10:10:46.021Z","Not Brewing","74.63507710991114","31"	
"CoffeeMachine","2022-12-06T10:10:48.022Z","Not Brewing","79.60001844469878","31"	
"CoffeeMachine","2022-12-06T10:10:50.028Z","Not Brewing","65.55333620520794","31"	
"CoffeeMachine","2022-12-06T10:10:52.030Z","Not Brewing","66.93216537414457","31"	
"CoffeeMachine","2022-12-06T10:10:54.029Z","Not Brewing","60.39018418003198","31"	
"CoffeeMachine","2022-12-06T10:10:56.032Z","Not Brewing","73.9400861986789","31"	
"CoffeeMachine","2022-12-06T10:10:58.044Z","Not Brewing","76.92638499867518","31"	
"CoffeeMachine","2022-12-06T10:11:00.052Z","Not Brewing","75.9600344911219","31"	
"CoffeeMachine","2022-12-06T10:11:02.060Z","Not Brewing","69.38233000203482","31"	
"CoffeeMachine","2022-12-06T10:11:04.065Z","Not Brewing","67.8690405274682","31"	
"CoffeeMachine","2022-12-06T10:11:06.070Z","Not Brewing","68.69937766326328","31"	
"CoffeeMachine","2022-12-06T10:11:08.077Z","Not Brewing","76.46474325436274","31"	
"CoffeeMachine","2022-12-06T10:11:10.093Z","Not Brewing","75.75832236853635","31"	
"CoffeeMachine","2022-12-06T10:11:12.099Z","Not Brewing","60.670194808603924","31"	
"CoffeeMachine","2022-12-06T10:11:14.112Z","Not Brewing","60.65182635063164","31"	
"CoffeeMachine","2022-12-06T10:11:16.117Z","Not Brewing","76.81704483467577","31"	
"CoffeeMachine","2022-12-06T10:11:18.118Z","Not Brewing","77.63689576491913","31"	
"CoffeeMachine","2022-12-06T10:11:20.122Z","Not Brewing","71.64696130517255","31"	
"CoffeeMachine","2022-12-06T10:11:22.125Z","Not Brewing","66.01866775998431","31"	
"CoffeeMachine","2022-12-06T10:11:24.133Z","Not Brewing","71.34175845603689","31"	
"CoffeeMachine","2022-12-06T10:11:26.141Z","Not Brewing","75.1557019153209","31"	
"CoffeeMachine","2022-12-06T10:11:28.148Z","Not Brewing","77.38334549893123","31"	
"CoffeeMachine","2022-12-06T10:11:30.149Z","Not Brewing","76.81575007978114","31"	
"CoffeeMachine","2022-12-06T10:11:32.150Z","Not Brewing","63.83516602841838","31"	
"CoffeeMachine","2022-12-06T10:11:34.162Z","Not Brewing","63.79639825502427","31"	
"CoffeeMachine","2022-12-06T10:11:36.164Z","Not Brewing","65.15819374039972","31"	
"CoffeeMachine","2022-12-06T10:11:38.164Z","Not Brewing","69.58657749154133","31"	
"CoffeeMachine","2022-12-06T10:11:40.165Z","Not Brewing","68.03267090008296","31"	
"CoffeeMachine","2022-12-06T10:11:42.165Z","Not Brewing","79.30599431950544","31"	
"CoffeeMachine","2022-12-06T10:11:44.179Z","Not Brewing","79.4536981806319","31"	
"CoffeeMachine","2022-12-06T10:11:46.182Z","Not Brewing","77.90141801580317","31"	
"CoffeeMachine","2022-12-06T10:11:48.187Z","Not Brewing","78.17579973972084","31"	
"CoffeeMachine","2022-12-06T10:11:50.196Z","Not Brewing","67.04034410041947","31"	
"CoffeeMachine","2022-12-06T10:11:52.198Z","Not Brewing","70.00335502151279","31"	
"CoffeeMachine","2022-12-06T10:11:54.206Z","Not Brewing","78.98506679648956","31"	
"CoffeeMachine","2022-12-06T10:11:56.212Z","Not Brewing","77.89853712607263","31"	
"CoffeeMachine","2022-12-06T10:11:58.219Z","Not Brewing","64.57015078881712","31"	
"CoffeeMachine","2022-12-06T10:12:00.226Z","Not Brewing","65.58901213971382","31"	
"CoffeeMachine","2022-12-06T10:12:02.241Z","Not Brewing","63.868261095733644","31"	
"CoffeeMachine","2022-12-06T10:12:04.246Z","Not Brewing","63.60742174224925","31"	
"CoffeeMachine","2022-12-06T10:12:06.259Z","Not Brewing","76.9846265004816","31"	
"CoffeeMachine","2022-12-06T10:12:08.261Z","Not Brewing","77.32825763741283","31"	
"CoffeeMachine","2022-12-06T10:12:10.265Z","Not Brewing","63.3265499607102","31"	
"CoffeeMachine","2022-12-06T10:12:12.267Z","Not Brewing","63.44860519738466","31"	
"CoffeeMachine","2022-12-06T10:12:14.275Z","Not Brewing","75.5852717329164","31"	
"CoffeeMachine","2022-12-06T10:12:16.281Z","Not Brewing","72.46765483926612","31"	
"CoffeeMachine","2022-12-06T10:12:18.294Z","Not Brewing","76.58720624382256","31"	
"CoffeeMachine","2022-12-06T10:12:20.296Z","Not Brewing","68.42553407063298","31"	
"CoffeeMachine","2022-12-06T10:12:22.308Z","Not Brewing","70.79324057031654","31"	
"CoffeeMachine","2022-12-06T10:12:24.323Z","Not Brewing","74.61153830375767","31"	
"CoffeeMachine","2022-12-06T10:12:26.334Z","Not Brewing","64.08598189637678","31"	
"CoffeeMachine","2022-12-06T10:12:28.342Z","Not Brewing","76.08716073103261","31"	
"CoffeeMachine","2022-12-06T10:12:30.356Z","Not Brewing","65.64935373059299","31"	
"CoffeeMachine","2022-12-06T10:12:32.362Z","Not Brewing","65.14662686988468","31"	
"CoffeeMachine","2022-12-06T10:12:34.367Z","Not Brewing","63.26484710349155","31"	
"CoffeeMachine","2022-12-06T10:12:36.375Z","Not Brewing","60.0525102813144","31"	
"CoffeeMachine","2022-12-06T10:12:38.382Z","Not Brewing","77.01572880772457","31"	
"CoffeeMachine","2022-12-06T10:12:40.396Z","Not Brewing","71.10706649062153","31"	
"CoffeeMachine","2022-12-06T10:12:42.399Z","Not Brewing","74.75285033871974","31"	
"CoffeeMachine","2022-12-06T10:12:44.406Z","Not Brewing","61.40766412926416","31"	
"CoffeeMachine","2022-12-06T10:12:46.412Z","Not Brewing","63.131808105557916","31"	
"CoffeeMachine","2022-12-06T10:12:48.420Z","Not Brewing","75.16137354084005","31"	
"CoffeeMachine","2022-12-06T10:12:50.420Z","Not Brewing","69.40100806138771","31"	
"CoffeeMachine","2022-12-06T10:12:52.429Z","Not Brewing","69.59915578929872","31"	
"CoffeeMachine","2022-12-06T10:12:54.431Z","Not Brewing","67.13605964428258","31"	
"CoffeeMachine","2022-12-06T10:12:56.442Z","Not Brewing","67.30997201145145","31"	
"CoffeeMachine","2022-12-06T10:12:58.446Z","Not Brewing","65.30784432974964","31"	
"CoffeeMachine","2022-12-06T10:13:00.452Z","Not Brewing","65.26895132907809","31"	
"CoffeeMachine","2022-12-06T10:13:02.461Z","Not Brewing","76.93602048115307","31"	
"CoffeeMachine","2022-12-06T10:13:04.466Z","Not Brewing","64.04185451605993","31"	
"CoffeeMachine","2022-12-06T10:13:06.471Z","Not Brewing","76.71933469807146","31"	
"CoffeeMachine","2022-12-06T10:13:08.479Z","Not Brewing","77.23879152057005","31"	
"CoffeeMachine","2022-12-06T10:13:10.491Z","Not Brewing","74.1413921087039","31"	
"CoffeeMachine","2022-12-06T10:13:12.497Z","Not Brewing","77.10560488838391","31"	
"CoffeeMachine","2022-12-06T10:13:14.500Z","Not Brewing","68.41245416890158","31"	
"CoffeeMachine","2022-12-06T10:13:16.501Z","Not Brewing","68.07316741004632","31"	
"CoffeeMachine","2022-12-06T10:13:18.508Z","Not Brewing","66.34794322523696","31"	
"CoffeeMachine","2022-12-06T10:13:20.521Z","Not Brewing","74.1815507744046","31"	
"CoffeeMachine","2022-12-06T10:13:22.524Z","Not Brewing","76.91957291523401","31"	
"CoffeeMachine","2022-12-06T10:13:24.531Z","Not Brewing","67.35750484488358","31"	
"CoffeeMachine","2022-12-06T10:13:26.541Z","Not Brewing","75.30206506499124","31"	
"CoffeeMachine","2022-12-06T10:13:28.541Z","Not Brewing","77.07237548625253","31"	
"CoffeeMachine","2022-12-06T10:13:30.550Z","Not Brewing","62.8375225983835","31"	
"CoffeeMachine","2022-12-06T10:13:32.556Z","Not Brewing","64.70259609538347","31"	
"CoffeeMachine","2022-12-06T10:13:34.565Z","Not Brewing","78.27036129066359","31"	
"CoffeeMachine","2022-12-06T10:13:36.566Z","Not Brewing","75.80552607435501","31"	
"CoffeeMachine","2022-12-06T10:13:38.573Z","Not Brewing","65.12683959723019","31"	
"CoffeeMachine","2022-12-06T10:13:40.572Z","Not Brewing","67.25858888794743","31"	
"CoffeeMachine","2022-12-06T10:13:42.573Z","Not Brewing","62.22641469011645","31"	
"CoffeeMachine","2022-12-06T10:13:44.586Z","Not Brewing","67.39475039940939","31"	
"CoffeeMachine","2022-12-06T10:13:46.589Z","Not Brewing","74.94899032173218","31"	
"CoffeeMachine","2022-12-06T10:13:48.597Z","Not Brewing","73.23143073021008","31"	
"CoffeeMachine","2022-12-06T10:13:50.612Z","Not Brewing","77.60141364562026","31"	
"CoffeeMachine","2022-12-06T10:13:52.614Z","Not Brewing","79.87185886408726","31"	
"CoffeeMachine","2022-12-06T10:13:54.621Z","Not Brewing","65.19782153512601","31"	
"CoffeeMachine","2022-12-06T10:13:56.629Z","Not Brewing","71.38397497486947","31"	
"CoffeeMachine","2022-12-06T10:13:58.629Z","Not Brewing","62.61496769525972","31"	
"CoffeeMachine","2022-12-06T10:14:00.645Z","Not Brewing","67.34827740820805","31"	
"CoffeeMachine","2022-12-06T10:14:02.653Z","Not Brewing","60.46201820134732","31"	
"CoffeeMachine","2022-12-06T10:14:04.662Z","Not Brewing","75.58962490799301","31"	
"CoffeeMachine","2022-12-06T10:14:06.669Z","Not Brewing","68.63580149526791","31"	
"CoffeeMachine","2022-12-06T10:14:08.677Z","Not Brewing","66.82476042183524","31"	
"CoffeeMachine","2022-12-06T10:14:10.678Z","Not Brewing","72.34167013476154","31"	
"CoffeeMachine","2022-12-06T10:14:12.685Z","Not Brewing","70.47727894714276","31"	
"CoffeeMachine","2022-12-06T10:14:14.684Z","Not Brewing","77.79744382253017","31"	
"CoffeeMachine","2022-12-06T10:14:16.699Z","Not Brewing","62.7834387792245","31"	
"CoffeeMachine","2022-12-06T10:14:18.711Z","Not Brewing","64.73991391036913","31"	
"CoffeeMachine","2022-12-06T10:14:20.715Z","Not Brewing","70.08284715950323","31"	
"CoffeeMachine","2022-12-06T10:14:22.717Z","Not Brewing","69.67255300302408","31"	
"CoffeeMachine","2022-12-06T10:14:24.723Z","Not Brewing","63.56026134752972","31"	
"CoffeeMachine","2022-12-06T10:14:26.738Z","Not Brewing","79.27611739282244","31"	
"CoffeeMachine","2022-12-06T10:14:28.739Z","Not Brewing","62.10431994661956","31"	
"CoffeeMachine","2022-12-06T10:14:30.750Z","Not Brewing","79.02888327623185","31"	
"CoffeeMachine","2022-12-06T10:14:32.764Z","Not Brewing","61.19452452479734","31"	
"CoffeeMachine","2022-12-06T10:14:34.765Z","Not Brewing","77.55370881832044","31"	
"CoffeeMachine","2022-12-06T10:14:36.767Z","Not Brewing","69.26455163817693","31"	
"CoffeeMachine","2022-12-06T10:14:38.774Z","Not Brewing","79.62223631400843","31"	
"CoffeeMachine","2022-12-06T10:14:40.785Z","Not Brewing","73.49948675806122","31"	
"CoffeeMachine","2022-12-06T10:14:42.791Z","Not Brewing","73.88696646441055","31"	
"CoffeeMachine","2022-12-06T10:14:44.797Z","Not Brewing","69.29465394421298","31"	
"CoffeeMachine","2022-12-06T10:14:46.806Z","Not Brewing","79.57973060804888","31"	
"CoffeeMachine","2022-12-06T10:14:48.814Z","Not Brewing","73.76449402688604","31"	
"CoffeeMachine","2022-12-06T10:14:50.817Z","Not Brewing","78.14067991926638","31"	
"CoffeeMachine","2022-12-06T10:14:52.821Z","Not Brewing","71.01765592679223","31"	
"CoffeeMachine","2022-12-06T10:14:54.829Z","Not Brewing","73.54889817859484","31"	
"CoffeeMachine","2022-12-06T10:14:56.837Z","Not Brewing","69.47944485806354","31"	
"CoffeeMachine","2022-12-06T10:14:58.844Z","Not Brewing","62.614786524916724","31"	
"CoffeeMachine","2022-12-06T10:15:00.845Z","Not Brewing","64.76298664556133","31"	
"CoffeeMachine","2022-12-06T10:15:02.858Z","Not Brewing","71.28517044694645","31"	
"CoffeeMachine","2022-12-06T10:15:04.869Z","Not Brewing","73.89399794235622","31"	
"CoffeeMachine","2022-12-06T10:15:06.885Z","Not Brewing","64.45216440916509","31"	
"CoffeeMachine","2022-12-06T10:15:08.885Z","Not Brewing","62.74390855994991","31"	
"CoffeeMachine","2022-12-06T10:15:10.894Z","Not Brewing","68.20952999373141","31"	
"CoffeeMachine","2022-12-06T10:15:12.896Z","Not Brewing","75.9009540222126","31"	
"CoffeeMachine","2022-12-06T10:15:14.909Z","Not Brewing","74.71183567144814","31"	
"CoffeeMachine","2022-12-06T10:15:16.911Z","Not Brewing","62.94312315453628","31"	
"CoffeeMachine","2022-12-06T10:15:18.911Z","Not Brewing","70.62102822648859","31"	
"CoffeeMachine","2022-12-06T10:15:20.911Z","Not Brewing","67.85526937639789","31"	
"CoffeeMachine","2022-12-06T10:15:22.917Z","Not Brewing","68.53536499889842","31"	
"CoffeeMachine","2022-12-06T10:15:24.919Z","Not Brewing","77.46796807607208","31"	
"CoffeeMachine","2022-12-06T10:15:26.919Z","Not Brewing","62.62943882028975","31"	
"CoffeeMachine","2022-12-06T10:15:28.930Z","Not Brewing","66.7826620576032","31"	
"CoffeeMachine","2022-12-06T10:15:30.934Z","Not Brewing","70.89868304296915","31"	
"CoffeeMachine","2022-12-06T10:15:32.943Z","Not Brewing","62.742805465034316","31"	
"CoffeeMachine","2022-12-06T10:15:34.947Z","Not Brewing","71.22575081111961","31"	
"CoffeeMachine","2022-12-06T10:15:36.949Z","Not Brewing","71.53404056130934","31"	
"CoffeeMachine","2022-12-06T10:15:38.964Z","Not Brewing","71.98962574263093","31"	
"CoffeeMachine","2022-12-06T10:15:40.966Z","Not Brewing","78.91861193804769","31"	
"CoffeeMachine","2022-12-06T10:15:42.968Z","Not Brewing","73.33462418936661","31"	
"CoffeeMachine","2022-12-06T10:15:44.975Z","Not Brewing","78.63761117718033","31"	
"CoffeeMachine","2022-12-06T10:15:46.985Z","Not Brewing","77.74780667436026","31"	
"CoffeeMachine","2022-12-06T10:15:48.987Z","Not Brewing","65.15465092239513","31"	
"CoffeeMachine","2022-12-06T10:15:50.988Z","Not Brewing","70.2254107613477","31"	
"CoffeeMachine","2022-12-06T10:15:52.997Z","Not Brewing","73.62869841434184","31"	
"CoffeeMachine","2022-12-06T10:15:54.997Z","Not Brewing","72.11652211405999","31"	
"CoffeeMachine","2022-12-06T10:15:57.000Z","Not Brewing","64.04107815455905","31"	
"CoffeeMachine","2022-12-06T10:15:59.006Z","Not Brewing","73.58074670175785","31"	
"CoffeeMachine","2022-12-06T10:16:01.018Z","Not Brewing","61.656228409838725","31"	
"CoffeeMachine","2022-12-06T10:16:03.019Z","Not Brewing","75.15700216304816","31"	
"CoffeeMachine","2022-12-06T10:16:05.033Z","Not Brewing","64.49189646454096","31"	
"CoffeeMachine","2022-12-06T10:16:07.042Z","Not Brewing","64.92565099562385","31"	
"CoffeeMachine","2022-12-06T10:16:09.055Z","Not Brewing","66.12996645293548","31"	
"CoffeeMachine","2022-12-06T10:16:11.061Z","Not Brewing","76.32319362445244","31"	
"CoffeeMachine","2022-12-06T10:16:13.069Z","Not Brewing","66.01227241030628","31"	
"CoffeeMachine","2022-12-06T10:16:15.078Z","Not Brewing","61.86857115420791","31"	
"CoffeeMachine","2022-12-06T10:16:17.077Z","Not Brewing","67.67381721315606","31"	
"CoffeeMachine","2022-12-06T10:16:19.085Z","Not Brewing","69.54512372606409","31"	
"CoffeeMachine","2022-12-06T10:16:21.091Z","Not Brewing","60.981970024488746","31"	
"CoffeeMachine","2022-12-06T10:16:23.103Z","Not Brewing","73.88385545934815","31"	
"CoffeeMachine","2022-12-06T10:16:25.114Z","Not Brewing","74.33610433777392","31"	
"CoffeeMachine","2022-12-06T10:16:27.117Z","Not Brewing","70.35389306670223","31"	
"CoffeeMachine","2022-12-06T10:16:29.129Z","Not Brewing","72.52141374400173","31"	
"CoffeeMachine","2022-12-06T10:16:31.143Z","Not Brewing","61.35823538189243","31"	
"CoffeeMachine","2022-12-06T10:16:33.152Z","Not Brewing","74.91540923532878","31"	
"CoffeeMachine","2022-12-06T10:16:35.156Z","Not Brewing","68.51567449542985","31"	
"CoffeeMachine","2022-12-06T10:16:37.158Z","Not Brewing","61.13091198332168","31"	
"CoffeeMachine","2022-12-06T10:16:39.164Z","Not Brewing","64.55339991666864","31"	
"CoffeeMachine","2022-12-06T10:16:41.173Z","Not Brewing","67.54875500390109","31"	
"CoffeeMachine","2022-12-06T10:16:43.173Z","Not Brewing","71.42024227398494","31"	
"CoffeeMachine","2022-12-06T10:16:45.175Z","Not Brewing","66.00445209453045","31"	
"CoffeeMachine","2022-12-06T10:16:47.181Z","Not Brewing","67.86307746848009","31"	
"CoffeeMachine","2022-12-06T10:16:49.196Z","Not Brewing","73.38481786826651","31"	
"CoffeeMachine","2022-12-06T10:16:51.210Z","Not Brewing","68.74221473994096","31"	
"CoffeeMachine","2022-12-06T10:16:53.211Z","Not Brewing","61.47304973039861","31"	
"CoffeeMachine","2022-12-06T10:16:55.221Z","Not Brewing","62.158504488047114","31"	
"CoffeeMachine","2022-12-06T10:16:57.230Z","Not Brewing","77.5400708054562","31"	
"CoffeeMachine","2022-12-06T10:16:59.235Z","Not Brewing","75.42023001481749","31"	
"CoffeeMachine","2022-12-06T10:17:01.239Z","Not Brewing","64.11590353864587","31"	
"CoffeeMachine","2022-12-06T10:17:03.247Z","Not Brewing","61.57824968905053","31"	
"CoffeeMachine","2022-12-06T10:17:05.247Z","Not Brewing","61.16525931717319","31"	
"CoffeeMachine","2022-12-06T10:17:07.258Z","Not Brewing","60.81826225507212","31"	
"CoffeeMachine","2022-12-06T10:17:09.264Z","Not Brewing","77.02181783919734","31"	
"CoffeeMachine","2022-12-06T10:17:11.269Z","Not Brewing","60.83505594318834","31"	
"CoffeeMachine","2022-12-06T10:17:13.277Z","Not Brewing","70.53410371325626","31"	
"CoffeeMachine","2022-12-06T10:17:15.284Z","Not Brewing","68.88634679696806","31"	
"CoffeeMachine","2022-12-06T10:17:17.296Z","Not Brewing","62.17613679074377","31"	
"CoffeeMachine","2022-12-06T10:17:19.309Z","Not Brewing","79.01324891698722","31"	
"CoffeeMachine","2022-12-06T10:17:21.320Z","Not Brewing","65.77695043254661","31"	
"CoffeeMachine","2022-12-06T10:17:23.332Z","Not Brewing","77.75580251506192","31"	
"CoffeeMachine","2022-12-06T10:17:25.332Z","Not Brewing","77.9681260817776","31"	
"CoffeeMachine","2022-12-06T10:17:27.335Z","Not Brewing","61.6856529112666","31"	
"CoffeeMachine","2022-12-06T10:17:29.349Z","Not Brewing","71.47319885630627","31"	
"CoffeeMachine","2022-12-06T10:17:31.356Z","Not Brewing","76.38312182376833","31"	
"CoffeeMachine","2022-12-06T10:17:33.368Z","Not Brewing","69.08422759880601","31"	
"CoffeeMachine","2022-12-06T10:17:35.379Z","Not Brewing","66.82888733789522","31"	
"CoffeeMachine","2022-12-06T10:17:37.387Z","Not Brewing","68.87243109518417","31"	
"CoffeeMachine","2022-12-06T10:17:39.392Z","Not Brewing","69.02875741393338","31"	
"CoffeeMachine","2022-12-06T10:17:41.397Z","Not Brewing","62.425830634773426","31"	
"CoffeeMachine","2022-12-06T10:17:43.397Z","Not Brewing","70.7742402465614","31"	
"CoffeeMachine","2022-12-06T10:17:45.405Z","Not Brewing","73.56664235945897","31"	
"CoffeeMachine","2022-12-06T10:17:47.405Z","Not Brewing","77.10596083412246","31"	
"CoffeeMachine","2022-12-06T10:17:49.421Z","Not Brewing","67.12528746953414","31"	
"CoffeeMachine","2022-12-06T10:17:51.425Z","Not Brewing","60.706464134067666","31"	
"CoffeeMachine","2022-12-06T10:17:53.430Z","Not Brewing","77.6962487468673","31"	
"CoffeeMachine","2022-12-06T10:17:55.431Z","Not Brewing","61.30009169856613","31"	
"CoffeeMachine","2022-12-06T10:17:57.432Z","Not Brewing","74.95916915466283","31"	
"CoffeeMachine","2022-12-06T10:17:59.440Z","Not Brewing","70.30979674460083","31"	
"CoffeeMachine","2022-12-06T10:18:01.454Z","Not Brewing","66.1112509919744","31"	
"CoffeeMachine","2022-12-06T10:18:03.464Z","Not Brewing","60.83894915365985","31"	
"CoffeeMachine","2022-12-06T10:18:05.464Z","Not Brewing","68.14449113545228","31"	
"CoffeeMachine","2022-12-06T10:18:07.480Z","Not Brewing","60.60633753659747","31"	
"CoffeeMachine","2022-12-06T10:18:09.493Z","Not Brewing","67.26536083042717","31"	
"CoffeeMachine","2022-12-06T10:18:11.506Z","Not Brewing","77.77795725222295","31"	
"CoffeeMachine","2022-12-06T10:18:13.508Z","Not Brewing","65.586173468672","31"	
"CoffeeMachine","2022-12-06T10:18:15.512Z","Not Brewing","77.53129307561979","31"	
"CoffeeMachine","2022-12-06T10:18:17.515Z","Not Brewing","73.67149838336795","31"	
"CoffeeMachine","2022-12-06T10:18:19.520Z","Not Brewing","60.245214232561096","31"	
"CoffeeMachine","2022-12-06T10:18:21.521Z","Not Brewing","76.59036034275638","31"	
"CoffeeMachine","2022-12-06T10:18:23.536Z","Not Brewing","66.73493028900806","31"	
"CoffeeMachine","2022-12-06T10:18:25.543Z","Not Brewing","77.78500409607318","31"	
"CoffeeMachine","2022-12-06T10:18:27.545Z","Not Brewing","61.23420888896252","31"	
"CoffeeMachine","2022-12-06T10:18:29.545Z","Not Brewing","61.81760068205114","31"	
"CoffeeMachine","2022-12-06T10:18:31.549Z","Not Brewing","61.31627408019403","31"	
"CoffeeMachine","2022-12-06T10:18:33.559Z","Not Brewing","62.08399507878671","31"	
"CoffeeMachine","2022-12-06T10:18:35.563Z","Not Brewing","76.75270047136195","31"	
"CoffeeMachine","2022-12-06T10:18:37.572Z","Not Brewing","62.280880975975144","31"	
"CoffeeMachine","2022-12-06T10:18:39.585Z","Not Brewing","70.74371400157008","31"	
"CoffeeMachine","2022-12-06T10:18:41.593Z","Not Brewing","72.63560106078802","31"	
"CoffeeMachine","2022-12-06T10:18:43.592Z","Not Brewing","66.18720150594443","31"	
"CoffeeMachine","2022-12-06T10:18:45.608Z","Not Brewing","61.43790480599365","31"	
"CoffeeMachine","2022-12-06T10:18:47.613Z","Not Brewing","63.850904518005116","31"	
"CoffeeMachine","2022-12-06T10:18:49.617Z","Not Brewing","78.77643305326517","31"	
"CoffeeMachine","2022-12-06T10:18:51.617Z","Not Brewing","66.03275668008718","31"	
"CoffeeMachine","2022-12-06T10:18:53.619Z","Not Brewing","64.15398724628758","31"	
"CoffeeMachine","2022-12-06T10:18:55.627Z","Not Brewing","70.94520557711489","31"	
"CoffeeMachine","2022-12-06T10:18:57.628Z","Not Brewing","65.66127524960274","31"	
"CoffeeMachine","2022-12-06T10:18:59.636Z","Not Brewing","75.61937097001848","31"	
"CoffeeMachine","2022-12-06T10:19:01.643Z","Not Brewing","71.92576668448257","31"	
"CoffeeMachine","2022-12-06T10:19:03.653Z","Not Brewing","68.92596525181516","31"	
"CoffeeMachine","2022-12-06T10:19:05.653Z","Not Brewing","66.70640885077694","31"	
"CoffeeMachine","2022-12-06T10:19:07.655Z","Not Brewing","64.35831323609204","31"	
"CoffeeMachine","2022-12-06T10:19:09.661Z","Not Brewing","74.57572900280239","31"	
"CoffeeMachine","2022-12-06T10:19:11.665Z","Not Brewing","61.10378149403744","31"	
"CoffeeMachine","2022-12-06T10:19:13.669Z","Not Brewing","66.38244365344791","31"	
"CoffeeMachine","2022-12-06T10:19:15.681Z","Not Brewing","71.39710141764347","31"	
"CoffeeMachine","2022-12-06T10:19:17.680Z","Not Brewing","60.88424871683313","31"	
"CoffeeMachine","2022-12-06T10:19:19.687Z","Not Brewing","73.88274709698479","31"	
"CoffeeMachine","2022-12-06T10:19:21.693Z","Not Brewing","78.39132861742033","31"	
"CoffeeMachine","2022-12-06T10:19:23.694Z","Not Brewing","60.213845599459866","31"	
"CoffeeMachine","2022-12-06T10:19:25.705Z","Not Brewing","70.08135893261655","31"	
"CoffeeMachine","2022-12-06T10:19:27.717Z","Not Brewing","62.39644435331806","31"	
"CoffeeMachine","2022-12-06T10:19:29.718Z","Not Brewing","71.58395301434896","31"	
"CoffeeMachine","2022-12-06T10:19:31.723Z","Not Brewing","70.59152138859395","31"	
"CoffeeMachine","2022-12-06T10:19:33.736Z","Not Brewing","76.00789993254331","31"	
"CoffeeMachine","2022-12-06T10:19:35.749Z","Not Brewing","61.271992579453155","31"	
"CoffeeMachine","2022-12-06T10:19:37.757Z","Not Brewing","68.06242640698261","31"	
"CoffeeMachine","2022-12-06T10:19:39.764Z","Not Brewing","79.16074158839214","31"	
"CoffeeMachine","2022-12-06T10:19:41.771Z","Not Brewing","75.75917091005775","31"	
"CoffeeMachine","2022-12-06T10:19:43.777Z","Not Brewing","73.5512127122932","31"	
"CoffeeMachine","2022-12-06T10:19:45.786Z","Not Brewing","62.47507448706005","31"	
"CoffeeMachine","2022-12-06T10:19:47.786Z","Not Brewing","76.67370654376788","31"	
"CoffeeMachine","2022-12-06T10:19:49.786Z","Not Brewing","60.31476690220145","31"	
"CoffeeMachine","2022-12-06T10:19:51.789Z","Not Brewing","68.8478031770172","31"	
"CoffeeMachine","2022-12-06T10:19:53.789Z","Not Brewing","71.88602430175531","31"	
"CoffeeMachine","2022-12-06T10:19:55.797Z","Not Brewing","66.15386403751177","31"	
"CoffeeMachine","2022-12-06T10:19:57.797Z","Not Brewing","63.39995143369294","31"	
"CoffeeMachine","2022-12-06T10:19:59.798Z","Not Brewing","69.77575801665924","31"	
"CoffeeMachine","2022-12-06T10:20:01.803Z","Not Brewing","73.83106209033788","31"	
"CoffeeMachine","2022-12-06T10:20:03.810Z","Not Brewing","71.82623232980396","31"	
"CoffeeMachine","2022-12-06T10:20:05.821Z","Not Brewing","64.70776582296229","31"	
"CoffeeMachine","2022-12-06T10:20:07.835Z","Not Brewing","73.35820676635693","31"	
"CoffeeMachine","2022-12-06T10:20:09.836Z","Not Brewing","62.20647702459705","31"	
"CoffeeMachine","2022-12-06T10:20:11.838Z","Not Brewing","75.64087270723952","31"	
"CoffeeMachine","2022-12-06T10:20:13.845Z","Not Brewing","70.10949452802569","31"	
"CoffeeMachine","2022-12-06T10:20:15.854Z","Not Brewing","74.02590508438055","31"	
"CoffeeMachine","2022-12-06T10:20:17.853Z","Not Brewing","77.27689966363752","31"	
"CoffeeMachine","2022-12-06T10:20:19.860Z","Not Brewing","76.14214092675894","31"	
"CoffeeMachine","2022-12-06T10:20:21.860Z","Not Brewing","69.64754440616099","31"	
"CoffeeMachine","2022-12-06T10:20:23.861Z","Not Brewing","63.23321965062011","31"	
"CoffeeMachine","2022-12-06T10:20:25.870Z","Not Brewing","72.84261933051638","31"	
"CoffeeMachine","2022-12-06T10:20:27.876Z","Not Brewing","71.56759285429335","31"	
"CoffeeMachine","2022-12-06T10:20:29.879Z","Not Brewing","63.73777657419566","31"	
"CoffeeMachine","2022-12-06T10:20:31.882Z","Not Brewing","61.32817427421155","31"	
"CoffeeMachine","2022-12-06T10:20:33.888Z","Not Brewing","72.75691656039629","31"	
"CoffeeMachine","2022-12-06T10:20:35.895Z","Not Brewing","65.08327710767112","31"	
"CoffeeMachine","2022-12-06T10:20:37.903Z","Not Brewing","79.69970254688431","31"	
