DeviceId;EpochTimestamp;Timestamp;State;WaterTemperature;WaterLevel
CoffeeMachine;1,67E+12;2022-12-06T09:56:09.199Z;Not Brewing;7.833.467.860.871.060;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:11.206Z;Not Brewing;7.240.209.379.182.150;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:13.209Z;Not Brewing;7.941.316.020.140.390;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:15.219Z;Not Brewing;6.161.021.100.700.060;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:17.231Z;Not Brewing;6.280.481.292.894.870;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:19.236Z;Not Brewing;6.459.268.105.870.460;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:21.240Z;Not Brewing;7.413.995.189.425.860;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:23.249Z;Not Brewing;7.454.152.871.001.240;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:25.257Z;Not Brewing;7.211.986.681.439.200;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:27.266Z;Not Brewing;7.971.070.257.306.000;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:29.286Z;Not Brewing;6.441.384.404.028.630;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:31.287Z;Not Brewing;6.721.504.830.207.430;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:33.302Z;Not Brewing;6.749.393.518.814.480;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:35.304Z;Not Brewing;7.747.839.655.782.870;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:37.307Z;Not Brewing;6.094.048.630.783.110;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:39.268Z;Not Brewing;6.990.882.796.605.230;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:41.275Z;Not Brewing;6.243.097.645.933.140;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:43.276Z;Not Brewing;6.543.656.383.052.920;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:45.290Z;Not Brewing;7.256.519.312.384.280;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:47.294Z;Not Brewing;7.473.500.097.027.730;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:49.301Z;Not Brewing;784.752.605.874.946;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:51.303Z;Not Brewing;7.858.422.693.800.070;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:53.305Z;Not Brewing;6.905.777.084.102.510;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:55.309Z;Not Brewing;7.789.778.823.991.530;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:57.319Z;Not Brewing;7.555.825.071.187.280;31
CoffeeMachine;1,67E+12;2022-12-06T09:56:59.324Z;Not Brewing;7.249.391.732.614.610;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:01.336Z;Not Brewing;61.538.797.127.839.000;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:03.345Z;Not Brewing;6.931.401.486.880.220;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:05.357Z;Not Brewing;7.773.857.242.920.910;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:07.369Z;Not Brewing;7.131.730.084.224.420;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:09.385Z;Not Brewing;61.702.117.321.774.900;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:11.387Z;Not Brewing;7.260.795.339.435.230;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:13.399Z;Not Brewing;7.298.055.427.666.310;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:15.403Z;Not Brewing;63.330.414.722.660.400;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:17.415Z;Not Brewing;7.343.433.416.864.430;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:19.421Z;Not Brewing;6.654.852.347.938.810;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:21.432Z;Not Brewing;6.106.805.076.401.170;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:23.434Z;Not Brewing;7.633.655.443.213.830;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:25.449Z;Not Brewing;6.789.077.931.726.660;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:27.452Z;Not Brewing;6.919.280.232.576.930;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:29.465Z;Not Brewing;7.677.994.436.013.090;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:31.470Z;Not Brewing;6.447.054.768.313.060;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:33.484Z;Not Brewing;6.309.634.633.667.860;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:35.486Z;Not Brewing;6.815.330.139.156.670;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:37.496Z;Not Brewing;6.337.225.054.233.160;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:39.451Z;Not Brewing;7.222.000.329.857.730;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:41.454Z;Not Brewing;792.316.752.804.141;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:43.465Z;Not Brewing;771.993.844.807.047;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:45.479Z;Not Brewing;6.292.410.864.847.720;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:47.490Z;Not Brewing;7.063.420.878.101.520;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:49.491Z;Not Brewing;674.788.688.382.619;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:51.498Z;Not Brewing;729.075.490.178.346;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:53.510Z;Not Brewing;7.390.863.009.299.280;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:55.512Z;Not Brewing;6.624.719.225.592.330;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:57.518Z;Not Brewing;7.874.730.842.210.970;31
CoffeeMachine;1,67E+12;2022-12-06T09:57:59.532Z;Not Brewing;61.158.317.763.552.300;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:01.534Z;Not Brewing;7.265.341.342.261.210;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:03.547Z;Not Brewing;6.512.425.406.553.450;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:05.547Z;Not Brewing;7.501.196.652.908.520;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:07.550Z;Not Brewing;729.635.337.402.114;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:09.563Z;Not Brewing;6.413.419.322.238.040;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:11.576Z;Not Brewing;6.940.786.579.099.910;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:13.591Z;Not Brewing;7.820.388.232.834.380;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:15.600Z;Not Brewing;6.347.426.113.737.910;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:17.611Z;Not Brewing;7.412.390.337.978.080;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:19.616Z;Not Brewing;645.542.899.051.524;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:21.628Z;Not Brewing;6.564.176.982.927.150;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:23.629Z;Not Brewing;768.315.497.510.836;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:25.639Z;Not Brewing;6.014.970.927.199.810;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:27.653Z;Not Brewing;6.815.944.849.438.950;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:29.666Z;Not Brewing;7.673.837.125.163.340;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:31.680Z;Not Brewing;7.441.901.689.980.240;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:33.694Z;Not Brewing;6.618.424.924.064.300;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:35.695Z;Not Brewing;6.953.651.321.738.850;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:37.694Z;Not Brewing;6.008.102.465.596.170;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:39.650Z;Not Brewing;687.881.661.522.833;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:41.653Z;Not Brewing;7.358.132.329.434.500;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:43.657Z;Not Brewing;7.924.407.046.261.890;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:45.665Z;Not Brewing;7.692.746.046.168.230;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:47.680Z;Not Brewing;6.466.767.092.490.240;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:49.680Z;Not Brewing;6.566.158.454.295.670;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:51.680Z;Not Brewing;7.024.902.329.689.680;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:53.686Z;Not Brewing;7.232.432.684.483.250;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:55.697Z;Not Brewing;662.446.291.838.496;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:57.711Z;Not Brewing;7.671.293.981.150.070;31
CoffeeMachine;1,67E+12;2022-12-06T09:58:59.713Z;Not Brewing;769.754.916.736.416;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:01.726Z;Not Brewing;684.454.688.499.554;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:03.740Z;Not Brewing;6.430.183.770.379.920;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:05.754Z;Not Brewing;6.030.113.302.930.470;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:07.760Z;Not Brewing;6.520.012.965.678.020;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:09.773Z;Not Brewing;7.498.109.339.354.910;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:11.778Z;Not Brewing;7.098.569.022.318.160;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:13.791Z;Not Brewing;7.112.070.736.503.250;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:15.791Z;Not Brewing;684.667.907.525.099;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:17.801Z;Not Brewing;6.469.371.573.918.760;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:19.810Z;Not Brewing;730.557.333.163.072;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:21.817Z;Not Brewing;646.778.646.196.424;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:23.822Z;Not Brewing;6.677.197.883.208.660;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:25.825Z;Not Brewing;6.329.775.161.546.910;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:27.825Z;Not Brewing;63.865.202.198.548.100;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:29.839Z;Not Brewing;6.758.223.885.910.790;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:31.842Z;Not Brewing;6.479.597.431.692.560;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:33.858Z;Not Brewing;6.563.637.752.360.330;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:35.862Z;Not Brewing;7.910.660.864.634.460;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:37.875Z;Not Brewing;737.390.067.002.851;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:39.838Z;Not Brewing;7.724.263.079.464.340;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:41.847Z;Not Brewing;60.599.220.886.538.500;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:43.859Z;Not Brewing;6.911.864.921.132.990;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:45.871Z;Not Brewing;7.415.196.364.954.300;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:47.885Z;Not Brewing;6.088.608.692.186.390;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:49.892Z;Not Brewing;62.018.622.529.153.600;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:51.899Z;Not Brewing;6.564.574.326.166.290;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:53.901Z;Not Brewing;7.304.189.912.490.960;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:55.907Z;Not Brewing;7.079.401.825.110.500;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:57.907Z;Not Brewing;6.330.246.454.584.840;31
CoffeeMachine;1,67E+12;2022-12-06T09:59:59.910Z;Not Brewing;6.595.598.440.910.450;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:01.919Z;Not Brewing;6.781.491.758.763.120;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:03.924Z;Not Brewing;7.924.132.792.695.930;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:05.936Z;Not Brewing;6.757.959.592.427.350;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:07.940Z;Not Brewing;6.963.054.638.385.950;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:09.948Z;Not Brewing;7.573.619.085.530.850;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:11.952Z;Not Brewing;7.740.811.211.041.450;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:13.952Z;Not Brewing;6.578.290.788.208.870;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:15.955Z;Not Brewing;7.689.332.318.418.680;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:17.966Z;Not Brewing;7.871.513.006.934.290;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:19.968Z;Not Brewing;738.338.888.309.702;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:21.968Z;Not Brewing;62.579.830.881.255.400;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:23.971Z;Not Brewing;6.513.614.134.547.050;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:25.982Z;Not Brewing;691.187.216.715.308;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:27.985Z;Not Brewing;6.034.983.681.036.050;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:29.996Z;Not Brewing;722.770.689.232.547;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:32.008Z;Not Brewing;7.046.930.103.907.080;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:34.019Z;Not Brewing;694.556.626.880.121;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:36.032Z;Not Brewing;7.057.631.843.176.230;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:38.035Z;Not Brewing;6.874.439.851.868.140;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:40.015Z;Not Brewing;6.831.614.377.908.350;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:42.027Z;Not Brewing;6.458.367.644.999.190;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:44.035Z;Not Brewing;6.533.509.750.456.590;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:46.047Z;Not Brewing;63.563.526.454.274.700;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:48.060Z;Not Brewing;7.247.771.969.415.040;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:50.067Z;Not Brewing;6.553.876.866.409.120;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:52.080Z;Not Brewing;765.222.002.021.637;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:54.085Z;Not Brewing;6.785.693.393.144.560;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:56.092Z;Not Brewing;6.595.505.710.530.110;31
CoffeeMachine;1,67E+12;2022-12-06T10:00:58.096Z;Not Brewing;7.343.882.445.873.040;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:00.110Z;Not Brewing;7.593.389.790.307.160;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:02.110Z;Not Brewing;6.817.122.712.175.380;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:04.119Z;Not Brewing;7.299.093.251.275.420;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:06.125Z;Not Brewing;7.106.374.087.983.670;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:08.129Z;Not Brewing;7.196.633.028.791.580;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:10.137Z;Not Brewing;7.496.663.014.536.390;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:12.149Z;Not Brewing;7.147.765.804.373.360;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:14.164Z;Not Brewing;630.166.865.503.396;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:16.165Z;Not Brewing;7.102.053.457.305.900;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:18.168Z;Not Brewing;7.676.835.176.709.110;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:20.191Z;Not Brewing;7.567.848.342.579.760;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:22.198Z;Not Brewing;7.889.258.608.101.940;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:24.204Z;Not Brewing;6.717.660.995.783.100;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:26.205Z;Not Brewing;6.581.235.511.290.530;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:28.208Z;Not Brewing;7.490.382.936.096.910;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:30.213Z;Not Brewing;6.508.635.928.605.880;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:32.219Z;Not Brewing;7.930.487.417.862.320;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:34.222Z;Not Brewing;6.733.081.584.376.210;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:36.230Z;Not Brewing;7.932.461.110.486.200;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:38.234Z;Not Brewing;7.185.550.508.377.550;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:40.237Z;Not Brewing;7.676.088.025.854.390;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:42.242Z;Not Brewing;7.366.505.369.207.830;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:44.247Z;Not Brewing;7.233.852.123.424.310;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:46.251Z;Not Brewing;744.141.496.301.439;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:48.254Z;Not Brewing;7.707.572.937.008.900;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:50.259Z;Not Brewing;63.655.267.477.454.800;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:52.265Z;Not Brewing;6.729.861.417.044.160;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:54.268Z;Not Brewing;7.037.740.699.427.040;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:56.270Z;Not Brewing;7.534.478.692.167.200;31
CoffeeMachine;1,67E+12;2022-12-06T10:01:58.275Z;Not Brewing;7.596.980.226.068.270;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:00.279Z;Not Brewing;674.010.117.979.088;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:02.283Z;Not Brewing;6.246.715.200.389.860;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:04.285Z;Not Brewing;7.586.845.526.654.060;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:06.290Z;Not Brewing;6.144.779.389.730.840;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:08.296Z;Not Brewing;7.574.320.331.298.960;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:10.299Z;Not Brewing;6.357.818.118.092.430;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:12.315Z;Not Brewing;6.607.856.908.353.320;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:14.320Z;Not Brewing;6.172.373.643.213.570;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:16.326Z;Not Brewing;7.635.922.084.314.630;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:18.331Z;Not Brewing;763.722.064.243.351;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:20.334Z;Not Brewing;7.673.682.412.884.520;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:22.340Z;Not Brewing;7.765.723.680.758.860;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:24.346Z;Not Brewing;6.701.849.324.563.830;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:26.348Z;Not Brewing;79.018.765.172.437;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:28.353Z;Not Brewing;7.807.762.933.669.680;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:30.357Z;Not Brewing;7.296.840.595.003.730;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:32.362Z;Not Brewing;6.115.279.030.386.970;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:34.367Z;Not Brewing;74.660.689.985.316;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:36.373Z;Not Brewing;7.195.490.163.215.600;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:38.386Z;Not Brewing;741.927.709.339.953;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:40.396Z;Not Brewing;7.878.757.682.469.690;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:42.396Z;Not Brewing;6.721.333.527.491.710;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:44.409Z;Not Brewing;7.530.255.183.521.960;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:46.423Z;Not Brewing;7.687.031.574.995.320;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:48.436Z;Not Brewing;7.032.534.971.854.390;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:50.448Z;Not Brewing;6.329.887.265.234.590;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:52.460Z;Not Brewing;7.742.783.890.107.490;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:54.463Z;Not Brewing;6.444.198.800.199.260;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:56.464Z;Not Brewing;6.558.719.069.043.540;31
CoffeeMachine;1,67E+12;2022-12-06T10:02:58.473Z;Not Brewing;7.353.151.755.799.310;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:00.484Z;Not Brewing;6.918.725.877.216.990;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:02.493Z;Not Brewing;6.507.037.304.611.590;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:04.506Z;Not Brewing;682.723.769.230.006;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:06.507Z;Not Brewing;7.329.305.770.933.610;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:08.508Z;Not Brewing;6.145.340.876.067.100;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:10.527Z;Not Brewing;7.138.440.885.595.690;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:12.536Z;Not Brewing;6.575.921.485.744.000;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:14.541Z;Not Brewing;6.773.968.155.607.380;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:16.546Z;Not Brewing;6.767.385.788.840.540;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:18.548Z;Not Brewing;63.743.086.296.655.200;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:20.556Z;Not Brewing;6.471.532.212.147.940;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:22.571Z;Not Brewing;7.773.465.619.140.780;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:24.581Z;Not Brewing;7.786.945.398.784.360;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:26.587Z;Not Brewing;6.692.249.148.275.870;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:28.601Z;Not Brewing;7.535.529.249.047.040;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:30.613Z;Not Brewing;7.823.783.507.011.570;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:32.618Z;Not Brewing;7.779.016.314.109.650;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:34.624Z;Not Brewing;6.781.216.984.497.000;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:36.631Z;Not Brewing;7.124.091.162.966.080;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:38.635Z;Not Brewing;7.081.575.727.489.390;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:40.647Z;Not Brewing;691.587.625.505.154;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:42.657Z;Not Brewing;7.914.244.899.817.180;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:44.667Z;Not Brewing;6.205.516.959.019.260;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:46.671Z;Not Brewing;7.873.513.699.060.370;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:48.680Z;Not Brewing;7.408.251.823.627.540;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:50.685Z;Not Brewing;7.225.242.561.989.130;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:52.700Z;Not Brewing;7.302.359.236.544.450;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:54.704Z;Not Brewing;79.481.052.786.453;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:56.708Z;Not Brewing;796.327.773.169;31
CoffeeMachine;1,67E+12;2022-12-06T10:03:58.714Z;Not Brewing;6.615.582.060.870.240;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:00.718Z;Not Brewing;7.627.685.880.170.520;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:02.731Z;Not Brewing;7.009.367.972.269.740;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:04.735Z;Not Brewing;741.144.082.485.979;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:06.748Z;Not Brewing;63.506.515.263.391.500;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:08.752Z;Not Brewing;7.191.661.120.160.110;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:10.762Z;Not Brewing;6.910.379.589.467.870;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:12.769Z;Not Brewing;6.710.483.721.451.460;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:14.780Z;Not Brewing;654.739.675.708.514;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:16.790Z;Not Brewing;6.196.556.096.696.320;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:18.805Z;Not Brewing;7.262.030.600.292.750;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:20.809Z;Not Brewing;6.604.811.897.300.610;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:22.815Z;Not Brewing;7.148.367.999.228.870;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:24.824Z;Not Brewing;6.519.964.841.287.610;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:26.835Z;Not Brewing;6.460.228.423.221.080;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:28.846Z;Not Brewing;7.088.489.043.720.310;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:30.856Z;Not Brewing;6.872.916.189.956.290;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:32.861Z;Not Brewing;6.147.667.398.729.450;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:34.865Z;Not Brewing;63.305.900.907.636.800;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:36.878Z;Not Brewing;6.864.191.612.388.100;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:38.889Z;Not Brewing;63.291.574.557.548.000;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:40.901Z;Not Brewing;6.435.462.105.091.950;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:42.905Z;Not Brewing;7.685.311.028.867.190;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:44.920Z;Not Brewing;681.364.930.432.989;31
CoffeeMachine;1,67E+12;2022-12-06T10:04:46.927Z;Not Brewing;6.010.568.796.452.870;31
